出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1131017","11309","4935","茂林-KY","光電業","590175","700887","495597","-15.795984231409628","19.083650627425104","5181684","4381491","18.26302963991025","-"
"1131017","11309","4938","和碩","電腦及週邊設備業","109264099","88437775","132830549","23.54912705571799","-17.741739515056885","798345225","914613914","-12.712324536099283","-"
"1131017","11309","4942","嘉彰","光電業","434674","485650","528625","-10.496448059301967","-17.77271222511232","4244258","4596168","-7.6565956683915815","-"
"1131017","11309","4943","康控-KY","電子零組件業","138737","125992","155567","10.115721633119563","-10.818489782537428","1119339","1207931","-7.33419375775603","-"
"1131017","11309","4949","有成精密","光電業","224764","170572","322464","31.770747836690663","-30.29795574079587","1813011","3784865","-52.098397168723324","主要係本期太陽能模組銷售量較去年同期減少所致"
"1131017","11309","4952","凌通","半導體業","181349","220070","180471","-17.59485618212387","0.48650475699696905","1991650","1669115","19.323713464920033","-"
"1131017","11309","4956","光鋐","光電業","124338","110387","88188","12.63826356364427","40.9919716968295","965721","873393","10.571186167051946","-"
"1131017","11309","4958","臻鼎-KY","電子零組件業","19336751","17813950","17826102","8.548362378922137","8.474365287486854","115530587","97001710","19.101598312029758","-"
"1131017","11309","4960","誠美材","光電業","714922","803448","853289","-11.01826129382362","-16.215725270101924","6751077","6984371","-3.340229206037308","-"
"1131017","11309","4961","天鈺","半導體業","1782935","1801573","1446466","-1.0345403711090253","23.26145239500963","14053265","12519227","12.253456223774839","-"
"1131017","11309","4967","十銓","半導體業","1185953","2114283","1482536","-43.90755636780885","-20.00511286066578","16671811","10872419","53.340401984139866","品牌訂單及B2B專案穩定持續。"
"1131017","11309","4968","立積","半導體業","308708","300012","246563","2.898550724637681","25.204511625831937","2781537","2113309","31.61998552980184","-"
"1131017","11309","4976","佳凌","光電業","93126","112816","67734","-17.453198127925116","37.48782000177164","877980","708268","23.961551277200154","-"
"1131017","11309","4977","眾達-KY","通信網路業","138034","138002","65519","0.023188069738119738","110.67781864802576","698998","1539922","-54.60822041635875","113年上半年客戶訂單量少，導致累計營收較去年同期少"
"1131017","11309","4989","榮科","電子零組件業","231769","247450","349888","-6.337037785411194","-33.75908862264496","2418559","2717485","-11.000097516637627","-"
"1131017","11309","4994","傳奇","資訊服務業","142812","117332","125618","21.71615586540756","13.687528857329363","1232451","1220895","0.9465187423979949","-"
"1131017","11309","4999","鑫禾","電子零組件業","180477","161675","180549","11.629503633833307","-0.039878370968545934","1451962","1438962","0.9034289995149282","-"
"1131017","11309","5007","三星","鋼鐵工業","552692","614475","572902","-10.054599454819154","-3.5276539443046104","5274915","4916878","7.281795480790859","-"
"1131017","11309","5203","訊連","資訊服務業","186934","163911","168513","14.046037178712838","10.931500833763566","1546019","1355540","14.051890759402157","-"
"1131017","11309","5215","科嘉-KY","電腦及週邊設備業","234577","234258","263496","0.13617464504947535","-10.975119166894373","1994887","1816099","9.844617501578934","-"
"1131017","11309","5222","全訊","半導體業","102782","118471","108076","-13.24290332655249","-4.898404826233391","972021","876953","10.840717803576702","-"
"1131017","11309","5225","東科-KY","其他電子業","1327463","1344619","1432449","-1.2759004595353778","-7.3291265518004485","9638286","8129477","18.559730226187984","-"
"1131017","11309","5234","達興材料","光電業","356441","351288","384613","1.4668875680353441","-7.324765413545564","3050435","3266524","-6.615258299035917","-"
"1131017","11309","5243","乙盛-KY","光電業","1101101","1154835","927761","-4.652959080734477","18.68369116615163","9443879","8884485","6.2963019240845135","-"
"1131017","11309","5244","弘凱","光電業","84150","78320","77569","7.443820224719101","8.484059353607755","631997","617677","2.318363805030785","-"
"1131017","11309","5258","虹堡","電腦及週邊設備業","802323","593504","784999","35.184093114789455","2.206881792206105","5685600","5764693","-1.3720244946261666","-"
"1131017","11309","5269","祥碩","半導體業","527603","803864","629479","-34.366634157021586","-16.184177708867175","6181358","4690375","31.788140607094316","-"
"1131017","11309","5283","禾聯碩","電器電纜","504099","594731","376204","-15.23915854394676","33.996182922031664","4973767","4821675","3.154339518943106","-"
"1131017","11309","5284","jpp-KY","其他","207514","208511","206695","-0.4781522317767408","0.39623599990323904","1687540","1759518","-4.090779406632953","-"
"1131017","11309","5285","界霖","半導體業","465056","440171","413306","5.653484668458394","12.520989291227323","3797064","3865564","-1.772057065928801","-"
"1131017","11309","5288","豐祥-KY","電機機械","430057","617222","593275","-30.323773293887776","-27.511356453583918","5410625","5477710","-1.2246906097621086","-"
"1131017","11309","5292","華懋","綠能環保","204206","166893","160927","22.357438598383396","26.893560434234157","1539129","1442246","6.71750866357057","本公司完工百分比法係以投入成本為完工進度基礎，各期依工程安排時間不同而產生差異"
"1131017","11309","5306","桂盟","運動休閒","442098","453772","352499","-2.5726576342304064","25.418228136817408","3821718","3683897","3.74117408820062","-"
"1131017","11309","5388","中磊","通信網路業","4217710","4131359","5665214","2.0901354735814537","-25.550738242191734","43366078","46950847","-7.635152993086578","-"
"1131017","11309","5434","崇越","電子通路業","5314010","5304489","4210501","0.17948948522656943","26.208496328584175","41089881","37040034","10.933702166688075","-"
"1131017","11309","5469","瀚宇博","電子零組件業","3833666","4006952","3839037","-4.324633786479099","-0.13990487718664862","31454879","32891043","-4.36642887852477","無"
"1131017","11309","5471","松翰","半導體業","221416","235529","246632","-5.992043442633391","-10.224139608809887","2027836","1899707","6.744671678316709","-"
"1131017","11309","5484","慧友","光電業","22572","41877","30646","-46.09929078014184","-26.346015793251976","357948","274263","30.512683081567694","-"
"1131017","11309","5515","建國","建材營造","514265","454878","272117","13.055588531430406","88.98672262298938","3926279","2906087","35.10534956455192","係因部分工案投入量增加，以致營收增加。"
"1131017","11309","5519","隆大","建材營造","116115","216806","166834","-46.44290287169174","-30.400877518970955","3637628","1732427","109.97294546898657","本年累計增加主要係出售J37案桃園市大園區客運一段54地號於本年完成程序認列土地收入較多所致。"
"1131017","11309","5521","工信","建材營造","755194","709330","478943","6.465819858176025","57.67930630576081","5137587","3861382","33.050472602814224","本月合併營收較去年同期增加58%，主因舊有工程進入中高峰期，新工程進入前置作業階段，故較去年收入為多。"
"1131017","11309","5522","遠雄","建材營造","2776267","2887200","1996548","-3.8422346910501526","39.05335609261586","17619444","11783328","49.528588188328456","-"
"1131017","11309","5525","順天","建材營造","194254","197501","178613","-1.6440423086465386","8.756921388700711","2731023","4805533","-43.169196840392104","-"
"1131017","11309","5531","鄉林","建材營造","917553","84268","449419","988.8510466606541","104.16426541823999","1428892","3353711","-57.393705062839345","建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。"
"1131017","11309","5533","皇鼎","建材營造","469004","415248","213418","12.945516895927254","119.75840838167352","1643601","3358252","-51.05784199637192","累計營收較去年同期減少達50%以上，係兩期個案營收組成因子不同。"
"1131017","11309","5534","長虹","建材營造","1579669","557431","925840","183.38377305890774","70.62008554393847","5200260","2982212","74.37593303225928","本月營收較去年同期增加，主要係因本月過戶交屋數額較去年同期增加所致。"
"1131017","11309","5538","東明-KY","鋼鐵工業","1137063","1124095","958709","1.1536391497159937","18.603559578558247","9149565","10032293","-8.798865822599081","-"
"1131017","11309","5546","永固-KY","建材營造","181267","167835","330708","8.00309828104984","-45.18820228116647","2083863","2790479","-25.322390887012588","-"
"1131017","11309","5607","遠雄港","航運業","289341","308148","251538","-6.103236107325052","15.02874317200582","2549014","2127470","19.81433345711103","-"
"1131017","11309","5608","四維航","航運業","311927","310350","275264","0.5081359755115192","13.319213554987213","2564210","2632176","-2.5821221681224964","-"
"1131017","11309","5706","鳳凰","觀光餐旅","261443","251972","230018","3.758750972330259","13.661974280273718","2290951","1626802","40.825435424839654","-"
"1131017","11309","5871","中租-KY","其他","8553950","8783567","8178863","-2.6141657483799006","4.586053098089551","76976709","72461883","6.230621967138227","-"
"1131017","11309","5876","上海商銀","金融保險業","3517947","4122056","4172047","-14.655526271355848","-15.678155111867149","39279055","38225985","2.754853799058415","-"
"1131017","11309","5880","合庫金","金融保險業","5456841","6075946","4738180","-10.1894421049825","15.167448260724582","50830120","46099209","10.262455913289099","-"
"1131017","11309","5906","台南-KY","貿易百貨","120405","145857","126277","-17.44996811945947","-4.650094633226954","1333726","1575520","-15.346933076063776","-"
"1131017","11309","5907","大洋-KY","貿易百貨","232464","251795","283620","-7.677277150062551","-18.03680981595092","2398817","2811794","-14.687313508742106","-"
"1131017","11309","6005","群益證","金融保險業","1417117","1568931","1057053","-9.6762700207976","34.063003463402495","13110510","9156827","43.177434716195904","-"
"1131017","11309","6024","群益期","金融保險業","230428","303047","170561","-23.962949641474754","35.10005218074472","2019008","1672625","20.708945519766832","-"
"1131017","11309","6108","競國","電子零組件業","399813","437950","539934","-8.708071697682383","-25.95150518396693","4047533","4540270","-10.852592466967824","-"
"1131017","11309","6112","邁達特","資訊服務業","1388959","1449966","1903773","-4.207477968448916","-27.04177441323099","13466139","15090973","-10.766926691870696","112/10/2 Brainstorm成為子公司，共同控制企業重編去年合併營收。本月較去年9月不含Brainstorm增加83,405千元及6.39%。"
